track_name; track_id; album_name; album_id; artist_name; artist_id; release_date; length; popularity; acousticness; danceability; energy; instrumentalness; liveness; loudness; speechiness; tempo; time_signature; 
Fool For You Anyway Unplugged; 2rNpkcUaRpd3cpMmHpN062; The Hits Unplugged; 7hHXazEWAqnYYQF14AwnmX; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2011; 260476; 22; 0.367; 0.66; 0.413; 1.27e-06; 0.108; -7.782; 0.0434; 153.988; 4; 
Say You Will Unplugged; 3DwepqMMiVTukv1ImX7W2K; The Hits Unplugged; 7hHXazEWAqnYYQF14AwnmX; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2011; 208124; 32; 0.278; 0.718; 0.613; 0; 0.093; -5.51; 0.0387; 127.905; 4; 
Starrider Unplugged; 0Depq3IRSfXQ93T82RRAZI; The Hits Unplugged; 7hHXazEWAqnYYQF14AwnmX; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2011; 269846; 20; 0.457; 0.388; 0.493; 2.59e-05; 0.124; -6.741; 0.0287; 144.477; 4; 
Waiting For a Girl Like You Unplugged; 6KHD7vL4TA3YXzcvMgwLGP; The Hits Unplugged; 7hHXazEWAqnYYQF14AwnmX; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2011; 320571; 29; 0.784; 0.682; 0.362; 0; 0.125; -10.231; 0.0258; 105.038; 4; 
Feels Like The First Time Unplugged; 2ppSQAvMB8i3r7DJkN9YlT; The Hits Unplugged; 7hHXazEWAqnYYQF14AwnmX; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2011; 201913; 27; 0.376; 0.787; 0.545; 0; 0.135; -5.695; 0.0283; 114.95; 4; 
Juke Box Hero Unplugged; 6SoEa6lQJ9RjnzCrjR2Pgq; The Hits Unplugged; 7hHXazEWAqnYYQF14AwnmX; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2011; 299047; 26; 0.336; 0.666; 0.424; 0; 0.0653; -4.787; 0.059; 169.944; 4; 
Thats All Right Unplugged; 0nfux5YlVkDEJ1o8OHNeFk; The Hits Unplugged; 7hHXazEWAqnYYQF14AwnmX; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2011; 148295; 32; 0.201; 0.623; 0.82; 3.75e-06; 0.0918; -6.579; 0.0285; 106.733; 4; 
Double Vision Live; 7dv15rKn6Tcrl7SDI6m5Tq; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 226360; 11; 0.000278; 0.451; 0.978; 1.79e-05; 0.531; -4.519; 0.0479; 127.863; 4; 
Head Games Live; 1ISfbToRbRMS0CmMg4Pog2; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 339026; 11; 0.000505; 0.332; 0.938; 7.67e-06; 0.741; -3.648; 0.0505; 108.079; 4; 
Cold as Ice Live; 4nH9Wrwd3OE0vIonXWG8Yu; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 344266; 13; 0.017; 0.346; 0.903; 0.000354; 0.997; -4.727; 0.0523; 124.354; 4; 
In Pieces Live; 7EXvVA479M2ShfURkKfSNf; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 267253; 8; 0.000166; 0.407; 0.916; 1.37e-05; 0.752; -4.984; 0.0896; 147.546; 4; 
Blue Mornig Blue Day Live; 63IOtZ9yOOrFvOed66r35g; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 200186; 8; 0.00372; 0.461; 0.929; 2.49e-06; 0.872; -4.546; 0.0436; 119.043; 4; 
Waiting for a Girl Like You Live; 2OjuUP9jN6udH8nCPAwAAl; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 335000; 23; 0.261; 0.466; 0.659; 0; 0.805; -5.73; 0.0332; 99.853; 4; 
When It Comes to Love Live; 3pnyIkvuBJ6X4WcQYaXSFl; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 231013; 11; 0.0295; 0.572; 0.91; 0; 0.688; -5.309; 0.0532; 112.457; 4; 
Dirty White Boy Live; 290RXI8OiIyqOvjwuuMU1q; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 238973; 10; 4.6e-05; 0.326; 0.965; 0.000715; 0.821; -4.372; 0.0723; 143.473; 4; 
Starrider Live; 5eWB7X3IrfByY5hpEJt1Sx; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 380960; 8; 0.000177; 0.236; 0.901; 0.00221; 0.939; -5.321; 0.0701; 132.09; 4; 
Feels Like the First Time Live; 6oqlD1BbEcZXbCZAT7EUMW; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 323426; 10; 0.000409; 0.292; 0.951; 0.00113; 0.98; -5.389; 0.0634; 112.523; 4; 
Urgent Live; 7v9HZeFUdIL1gyMDyLicM1; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 462466; 16; 0.0247; 0.497; 0.943; 0.00163; 0.719; -4.112; 0.0575; 117.396; 4; 
Juke Box Hero Live; 5y20xJDzfCqwha7zE1Tqka; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 765146; 15; 0.000334; 0.219; 0.943; 0.0145; 0.982; -5.219; 0.073; 89.303; 4; 
Long Long Way from Home Live; 6NmeO0T7t60J5Iz0N6AW0u; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 196266; 8; 0.00698; 0.316; 0.969; 8.59e-05; 0.948; -5.167; 0.0722; 130.571; 4; 
I Want to Know What Love Is Live; 02hls2g3GlOqUFazZOb8Y6; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 420453; 30; 0.0165; 0.348; 0.733; 0; 0.973; -7.435; 0.0392; 80.924; 4; 
Hot Blooded Live; 3UFZhmzU2fPvKwna0qctuR; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 467546; 9; 0.000156; 0.23; 0.949; 0.0149; 0.943; -4.371; 0.0702; 121.488; 4; 
Cant Slow Down Live; 280hkHmIJST1s1I7DJ2agW; When Its Live; 36KX5clIchU4mnUVaU3L8j; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-11-16; 360533; 7; 0.000215; 0.458; 0.896; 4.67e-06; 0.951; -5.299; 0.0465; 134.017; 4; 
Double Vision Itunes Live London Festival 2010; 1vTjHrif5EXmbWLniW53Ot; ITunes Live London Festival 2010; 7zIVAar5RsCUzD4JCzg04g; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-07-31; 221675; 6; 0.000514; 0.465; 0.876; 0.000713; 0.36; -6.414; 0.0551; 126.545; 4; 
Cold as Ice Itunes Live London Festival 2010; 5EJ08moMdl1NMyOvY6adx8; ITunes Live London Festival 2010; 7zIVAar5RsCUzD4JCzg04g; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-07-31; 331272; 6; 0.0256; 0.4; 0.746; 8.99e-05; 0.694; -6.481; 0.0378; 126.396; 4; 
When It Comes to Love Itunes Live London Festival 2010; 7oNy7MbAfC3gT4XhBaF94t; ITunes Live London Festival 2010; 7zIVAar5RsCUzD4JCzg04g; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-07-31; 233417; 5; 0.0124; 0.648; 0.751; 0; 0.708; -7.805; 0.028; 112.631; 4; 
Dirty White Boy Itunes Live London Festival 2010; 7KOnC8rcNNW84evxMIzCmd; ITunes Live London Festival 2010; 7zIVAar5RsCUzD4JCzg04g; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-07-31; 237088; 5; 0.00049; 0.428; 0.858; 0.00204; 0.703; -5.979; 0.0366; 140.409; 4; 
That Was Yesterday Itunes Live London Festival 2010; 4jpzpQWwcsCTzlZbIPBKLs; ITunes Live London Festival 2010; 7zIVAar5RsCUzD4JCzg04g; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-07-31; 261789; 8; 0.0146; 0.531; 0.707; 1.31e-05; 0.697; -7.255; 0.0285; 113.653; 4; 
Starrider Itunes Live London Festival 2010; 6e7JjvkcbfnfzkYhSFLUHc; ITunes Live London Festival 2010; 7zIVAar5RsCUzD4JCzg04g; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-07-31; 398464; 5; 0.000468; 0.278; 0.754; 0.00391; 0.601; -7.954; 0.0441; 131.253; 4; 
Feels Like the First Time Itunes Live London Festival 2010; 6G4Y8yi5quIpImB5e0zMQN; ITunes Live London Festival 2010; 7zIVAar5RsCUzD4JCzg04g; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-07-31; 288758; 7; 0.00146; 0.363; 0.825; 8.76e-06; 0.937; -6.464; 0.0395; 111.258; 4; 
Urgent Itunes Live London Festival 2010; 2eyXSBEcoLllIOKH5p6iLw; ITunes Live London Festival 2010; 7zIVAar5RsCUzD4JCzg04g; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-07-31; 462094; 7; 0.0221; 0.59; 0.736; 0.00723; 0.845; -7.186; 0.0325; 116.223; 4; 
I Want to Know What Love Is Itunes Live London Festival 2010; 4aHUDIkTzP42nnmfcJZWiz; ITunes Live London Festival 2010; 7zIVAar5RsCUzD4JCzg04g; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-07-31; 368191; 11; 0.108; 0.496; 0.621; 3.39e-06; 0.977; -7.786; 0.0294; 83.421; 4; 
Hot Blooded Itunes Live London Festival 2010; 6gwKXgonnsBSdJSWUkSFLD; ITunes Live London Festival 2010; 7zIVAar5RsCUzD4JCzg04g; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2010-07-31; 339327; 5; 0.000539; 0.359; 0.836; 0.0018; 0.851; -6.676; 0.0662; 120.166; 4; 
Cant Slow Down; 5Bmlvsi9NWbVaowDzrnhOQ; Cant Slow Down; 5Txv6ZiMzQpvXAZZY34UDN; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-10-02; 208013; 17; 0.0903; 0.586; 0.902; 0.0273; 0.276; -1.505; 0.0648; 132.925; 4; 
In Pieces; 4IQkM4NEsmdrchnGahS9Dt; Cant Slow Down; 5Txv6ZiMzQpvXAZZY34UDN; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-10-02; 233120; 16; 0.0409; 0.549; 0.847; 5.48e-06; 0.104; -2.114; 0.0432; 143.929; 4; 
When It Comes to Love; 5wIDvYDaoIpxbGcxra40vO; Cant Slow Down; 5Txv6ZiMzQpvXAZZY34UDN; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-10-02; 233613; 19; 0.16; 0.634; 0.865; 2.22e-05; 0.293; -3.428; 0.0324; 113.05; 4; 
Living in a Dream; 0R7cjot2P0BdNSk39aeJPr; Cant Slow Down; 5Txv6ZiMzQpvXAZZY34UDN; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-10-02; 222600; 8; 0.00812; 0.633; 0.842; 0; 0.224; -3.0; 0.0618; 129.032; 4; 
I Cant Give Up; 3p7C5OxmPckqazshzScvFc; Cant Slow Down; 5Txv6ZiMzQpvXAZZY34UDN; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-10-02; 271746; 12; 0.239; 0.527; 0.533; 0; 0.0991; -4.643; 0.0271; 147.796; 4; 
Ready; 4aMJdvHRaXbI9nRxkmVRzX; Cant Slow Down; 5Txv6ZiMzQpvXAZZY34UDN; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-10-02; 223200; 8; 0.0067; 0.486; 0.948; 1.46e-05; 0.334; -1.778; 0.0453; 141.967; 4; 
Give Me a Sign; 2KUiaY7Aykk1vjc0FaSjTo; Cant Slow Down; 5Txv6ZiMzQpvXAZZY34UDN; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-10-02; 232386; 7; 0.0211; 0.623; 0.889; 0; 0.313; -1.742; 0.0406; 119.983; 4; 
Ill Be Home Tonight; 4N4hroXjMjCi1r7up1nWKr; Cant Slow Down; 5Txv6ZiMzQpvXAZZY34UDN; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-10-02; 254053; 9; 0.0266; 0.49; 0.883; 0; 0.102; -1.778; 0.0322; 166.033; 4; 
Too Late; 6EWyf5hMbQWlVKo5xNAzmZ; Cant Slow Down; 5Txv6ZiMzQpvXAZZY34UDN; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-10-02; 225200; 10; 0.0418; 0.448; 0.931; 0; 0.306; -2.217; 0.0688; 78.02; 4; 
Lonely; 0Kn6I801Jz294AjiFXEjq6; Cant Slow Down; 5Txv6ZiMzQpvXAZZY34UDN; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-10-02; 206386; 6; 0.0261; 0.622; 0.948; 0; 0.0384; -1.976; 0.0489; 115.011; 4; 
As Long As I Live; 5Fjp69VxI7jqd9qzSoQOBu; Cant Slow Down; 5Txv6ZiMzQpvXAZZY34UDN; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-10-02; 227706; 9; 0.031; 0.51; 0.892; 0; 0.155; -1.823; 0.0301; 147.056; 4; 
Angel Tonight; 16eXi7U6kHComzY8SSyNVq; Cant Slow Down; 5Txv6ZiMzQpvXAZZY34UDN; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-10-02; 212000; 8; 0.0179; 0.337; 0.966; 3.97e-06; 0.0619; -1.59; 0.0975; 205.808; 4; 
Fool for You Anyway; 63AqHs1fo0W5nCIkcowlDA; Cant Slow Down; 5Txv6ZiMzQpvXAZZY34UDN; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-10-02; 244440; 13; 0.171; 0.548; 0.75; 0.000344; 0.0793; -4.633; 0.0371; 80.29; 4; 
Cant Slow Down; 0wPfcKQY7dgYZ6grZB4xfH; Cant Slow Down; 7xR77tQacOAKFOrfCFB5fd; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-09-29; 206426; 10; 0.0883; 0.587; 0.906; 0.00915; 0.304; -1.45; 0.0577; 132.923; 4; 
In Pieces; 2DSzhfXDmpfZ0gG4RyaHEE; Cant Slow Down; 7xR77tQacOAKFOrfCFB5fd; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-09-29; 232653; 7; 0.0428; 0.546; 0.834; 5.88e-06; 0.121; -2.144; 0.0442; 143.966; 4; 
When It Comes To Love; 0LbsEWf8ASOXWXwp8Z3MMz; Cant Slow Down; 7xR77tQacOAKFOrfCFB5fd; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-09-29; 232213; 10; 0.163; 0.633; 0.871; 2.26e-05; 0.276; -3.377; 0.0318; 113.046; 4; 
Living In A Dream; 5sbsvr3zOxtOyPqUKC8KeI; Cant Slow Down; 7xR77tQacOAKFOrfCFB5fd; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-09-29; 220786; 9; 0.00997; 0.635; 0.843; 0; 0.222; -2.997; 0.0685; 128.967; 4; 
I Cant Give Up; 09txQrzMCNdpMvinne57fp; Cant Slow Down; 7xR77tQacOAKFOrfCFB5fd; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-09-29; 270040; 13; 0.249; 0.528; 0.529; 0; 0.12; -4.672; 0.0273; 148.06; 4; 
Ready; 3JgEFesJkdWfBNlmOJhHkF; Cant Slow Down; 7xR77tQacOAKFOrfCFB5fd; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-09-29; 221480; 7; 0.00548; 0.495; 0.944; 4.63e-06; 0.48; -1.78; 0.0465; 141.993; 4; 
Give Me A Sign; 29pfZOmrouSWogmFUzOJzO; Cant Slow Down; 7xR77tQacOAKFOrfCFB5fd; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-09-29; 230546; 8; 0.0215; 0.625; 0.888; 0; 0.321; -1.722; 0.0406; 119.983; 4; 
Ill Be Home Tonight; 3Q6E5yd3KINClcqLH6wO4T; Cant Slow Down; 7xR77tQacOAKFOrfCFB5fd; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-09-29; 252666; 13; 0.0292; 0.493; 0.872; 0; 0.137; -1.761; 0.0323; 166.008; 4; 
Too Late; 52PfBWitzfFItKK3i3gBZi; Cant Slow Down; 7xR77tQacOAKFOrfCFB5fd; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-09-29; 223506; 7; 0.0331; 0.446; 0.933; 0; 0.328; -2.185; 0.0737; 77.9; 4; 
Lonely; 6s8zVo707HtoPPuRMApUjt; Cant Slow Down; 7xR77tQacOAKFOrfCFB5fd; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-09-29; 204680; 7; 0.0211; 0.618; 0.945; 0; 0.0283; -1.979; 0.0482; 115.011; 4; 
As Long As I Live; 31Ki2uyQhpo9eSUCjVPyJV; Cant Slow Down; 7xR77tQacOAKFOrfCFB5fd; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-09-29; 225173; 12; 0.0366; 0.491; 0.889; 0; 0.171; -1.778; 0.0308; 73.502; 4; 
Angel Tonight; 1Mk3ZYQKeehptQDN3ymJn3; Cant Slow Down; 7xR77tQacOAKFOrfCFB5fd; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-09-29; 208440; 8; 0.017; 0.541; 0.964; 5.91e-06; 0.0563; -1.562; 0.0495; 102.985; 4; 
Fool For You Anyway; 28I2W6PcdHWCS5opfk7ic0; Cant Slow Down; 7xR77tQacOAKFOrfCFB5fd; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2009-09-29; 243320; 6; 0.187; 0.546; 0.74; 0.000321; 0.0956; -4.619; 0.0362; 80.28; 4; 
Double Vision Live; 6ThOwVlgPgpjqPqU4oGfun; Alive And Rockin; 0wRnUPWP1gkykjcYHUXmz7; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2007-10-16; 209866; 14; 0.000401; 0.375; 0.916; 5.23e-06; 0.984; -5.768; 0.0503; 125.324; 4; 
Head Games Live; 6vYkbNm7X4TKAJTSerQvZo; Alive And Rockin; 0wRnUPWP1gkykjcYHUXmz7; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2007-10-16; 352933; 15; 0.000176; 0.387; 0.912; 3.01e-05; 0.98; -4.71; 0.0697; 109.096; 4; 
Dirty White Boy Live; 7bruIiCvgyps2eyxgc7ooD; Alive And Rockin; 0wRnUPWP1gkykjcYHUXmz7; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2007-10-16; 226586; 12; 7.16e-05; 0.406; 0.897; 0; 0.942; -5.32; 0.0447; 142.147; 4; 
Cold As Ice Live; 4PsSfrlDWQ0RDuGKg4ICqp; Alive And Rockin; 0wRnUPWP1gkykjcYHUXmz7; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2007-10-16; 335053; 13; 0.0197; 0.405; 0.834; 6.01e-06; 0.931; -5.465; 0.0377; 126.085; 4; 
Starrider Live; 64515W3HP0NfTRow2FS32s; Alive And Rockin; 0wRnUPWP1gkykjcYHUXmz7; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2007-10-16; 366186; 9; 0.000134; 0.27; 0.86; 7.69e-05; 0.893; -6.194; 0.047; 130.661; 4; 
Feels Like The First Time Live; 4lbLMkQnjPv23urO3L63VP; Alive And Rockin; 0wRnUPWP1gkykjcYHUXmz7; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2007-10-16; 317400; 17; 0.00154; 0.394; 0.867; 0; 0.99; -5.225; 0.0504; 111.54; 4; 
Urgent Live; 5l2bVJz1oBP9kENg6bHhBJ; Alive And Rockin; 0wRnUPWP1gkykjcYHUXmz7; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2007-10-16; 468266; 18; 0.0147; 0.527; 0.874; 0.000102; 0.836; -5.324; 0.0385; 112.805; 4; 
Juke Box Hero Whole Lotta Love Live; 43hlmcLn1hNB2rMronIkkV; Alive And Rockin; 0wRnUPWP1gkykjcYHUXmz7; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2007-10-16; 913146; 14; 0.000297; 0.278; 0.892; 0.0113; 0.93; -6.494; 0.0921; 86.749; 4; 
Hot Blooded Live; 6BPYvIRALMC9uvuBYN2jR9; Alive And Rockin; 0wRnUPWP1gkykjcYHUXmz7; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 2007-10-16; 368213; 13; 0.000311; 0.355; 0.878; 2.16e-05; 0.904; -4.949; 0.0495; 116.916; 4; 
Under the Gun; 2Big1LaMaUGD5rplKxo9Is; Mr Moonlight; 1MU1OYNH7pfXf9e7LlhFHF; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 234026; 10; 0.106; 0.657; 0.952; 0.00025; 0.282; -4.364; 0.0426; 118.202; 4; 
Rain; 6Lq2twfqftGWXkxYERJiSR; Mr Moonlight; 1MU1OYNH7pfXf9e7LlhFHF; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 274640; 15; 0.0142; 0.612; 0.9; 0; 0.471; -4.489; 0.0428; 111.993; 4; 
Until the End of Time; 5ZKAXWtrLyKGUmsl83Fg8R; Mr Moonlight; 1MU1OYNH7pfXf9e7LlhFHF; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 291133; 19; 0.0255; 0.446; 0.754; 0; 0.161; -6.622; 0.0275; 171.667; 4; 
White Lie; 1jA5wzR4avZvLg8HxpDoLP; Mr Moonlight; 1MU1OYNH7pfXf9e7LlhFHF; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 256066; 24; 0.00675; 0.547; 0.898; 2.36e-06; 0.408; -5.216; 0.0592; 131.081; 4; 
Big Dog; 4ch7SJBZb79v39d6enCrGZ; Mr Moonlight; 1MU1OYNH7pfXf9e7LlhFHF; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 286533; 6; 0.0001; 0.3; 0.954; 0.738; 0.26; -5.423; 0.0647; 173.659; 3; 
Real World; 69zlsK73EgKGi5zT4KF76k; Mr Moonlight; 1MU1OYNH7pfXf9e7LlhFHF; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 379600; 7; 0.0253; 0.491; 0.704; 3.24e-05; 0.121; -8.608; 0.0313; 143.839; 4; 
All I Need To Know; 18YGtY5VsTf54ZHJz5zhW0; Mr Moonlight; 1MU1OYNH7pfXf9e7LlhFHF; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 284960; 9; 0.0438; 0.637; 0.847; 0; 0.325; -4.775; 0.0288; 123.731; 4; 
Hole In My Soul; 68ZM45OuKVUiXbrZFYmv9D; Mr Moonlight; 1MU1OYNH7pfXf9e7LlhFHF; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 308906; 7; 0.0258; 0.402; 0.902; 0; 0.161; -5.273; 0.0556; 197.766; 4; 
I Keep Hoping; 0Gy1KrjJcmnZ1atPbwlts8; Mr Moonlight; 1MU1OYNH7pfXf9e7LlhFHF; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 315093; 7; 0.0833; 0.481; 0.613; 0; 0.226; -5.534; 0.0264; 74.688; 4; 
Running the Risk; 4Sgg3Cog6mEitOu9FWmZrP; Mr Moonlight; 1MU1OYNH7pfXf9e7LlhFHF; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 309640; 8; 0.172; 0.649; 0.859; 9.62e-06; 0.0973; -6.18; 0.0363; 101.828; 4; 
Hand On My Heart; 1dPi1IejVpvj6FxI0Qxk2v; Mr Moonlight; 1MU1OYNH7pfXf9e7LlhFHF; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 298560; 8; 0.145; 0.588; 0.76; 0; 0.0569; -5.63; 0.028; 99.789; 4; 
White Lie Single Version; 57QvO4gGDZOm0yI44rK6w0; Mr Moonlight; 5oiye9yH0TF6gIG0qvCCVL; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 255440; 27; 0.00653; 0.551; 0.885; 1.08e-06; 0.42; -6.04; 0.0593; 131.102; 4; 
Rain; 3ibAyNw7nXH8anlaXhIDzA; Mr Moonlight; 5oiye9yH0TF6gIG0qvCCVL; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 275333; 19; 0.0131; 0.615; 0.902; 0; 0.284; -4.83; 0.045; 112.02; 4; 
Until the End of Time; 0JQO1HJiAZgJ31puRRWPLR; Mr Moonlight; 5oiye9yH0TF6gIG0qvCCVL; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 292600; 18; 0.206; 0.456; 0.668; 0; 0.208; -6.542; 0.0279; 171.551; 4; 
All I Need To Know; 2QKTucxz35Gs9XJcFcuHVJ; Mr Moonlight; 5oiye9yH0TF6gIG0qvCCVL; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 284333; 25; 0.131; 0.589; 0.904; 0; 0.262; -3.87; 0.0376; 123.755; 4; 
Running The Risk; 4o8u5qotSwYjcUtHlqGZF3; Mr Moonlight; 5oiye9yH0TF6gIG0qvCCVL; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 309560; 12; 0.186; 0.635; 0.865; 5.9e-06; 0.0767; -6.457; 0.0471; 101.869; 4; 
Real World; 3gW4E7FKWnMyplq97gp0ut; Mr Moonlight; 5oiye9yH0TF6gIG0qvCCVL; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 380640; 10; 0.0225; 0.49; 0.702; 0.000109; 0.123; -8.655; 0.0317; 143.738; 4; 
Big Dog; 7xcTaY61nRVoBZUONMZkpA; Mr Moonlight; 5oiye9yH0TF6gIG0qvCCVL; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 287533; 8; 0.000165; 0.311; 0.949; 0.759; 0.182; -5.679; 0.0624; 173.682; 3; 
Hole In My Soul; 6jMDjxJj14ujafM7sDPHN8; Mr Moonlight; 5oiye9yH0TF6gIG0qvCCVL; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 307626; 9; 0.0264; 0.407; 0.893; 0; 0.131; -5.804; 0.0549; 197.691; 4; 
I Keep Hoping; 3OQyrHsKOCDZizV3a22uxt; Mr Moonlight; 5oiye9yH0TF6gIG0qvCCVL; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 310293; 11; 0.149; 0.513; 0.627; 0; 0.276; -5.966; 0.027; 74.874; 4; 
Under The Gun; 2Sbs4d0PzJofAtXIK4rVZa; Mr Moonlight; 5oiye9yH0TF6gIG0qvCCVL; Foreigner; 6IRouO5mvvfcyxtPDKMYFN; 1994; 258466; 9; 0.057; 0.627; 0.972; 3.28e-05; 0.475; -4.482; 0.0414; 117.368; 4; 
